juntar(9436, 3089);
juntar(53, 9442);
juntar(4384, 431);
juntar(6651, 9720);
juntar(8415, 7963);
juntar(2576, 4192);
juntar(595, 7968);
juntar(5779, 6052);
juntar(6436, 5451);
juntar(4201, 8056);
juntar(5133, 3899);
juntar(2381, 7047);
juntar(3095, 4209);
juntar(880, 4739);
juntar(1376, 7232);
juntar(8510, 2306);
juntar(4730, 556);
juntar(83, 5381);
juntar(3483, 1228);
juntar(9150, 1653);
juntar(1988, 8737);
juntar(6028, 5403);
juntar(9023, 6767);
juntar(6304, 2048);
juntar(6169, 7994);
juntar(3989, 1058);
juntar(9944, 3492);
juntar(6453, 7414);
juntar(2280, 7217);
juntar(5423, 247);
juntar(1750, 6452);
juntar(9411, 2203);
juntar(4940, 1120);
juntar(8173, 4665);
juntar(3282, 8418);
juntar(9073, 2023);
juntar(5758, 4374);
juntar(8517, 2861);
juntar(1979, 581);
juntar(9076, 7143);
juntar(3318, 2667);
juntar(4309, 6267);
juntar(2005, 6819);
juntar(8864, 7195);
juntar(9416, 2106);
juntar(979, 2782);
juntar(5118, 9235);
juntar(8180, 7900);
juntar(7669, 934);
juntar(4642, 4969);
juntar(6676, 5157);
juntar(486, 3131);
juntar(3126, 9990);
juntar(9077, 2436);
juntar(1650, 8292);
juntar(8316, 8136);
juntar(4034, 860);
juntar(5837, 484);
juntar(8038, 9242);
juntar(6079, 2244);
juntar(9371, 3172);
juntar(9242, 9574);
juntar(7551, 3062);
juntar(8311, 1867);
juntar(8281, 4973);
juntar(519, 2702);
juntar(5967, 4065);
juntar(3888, 7133);
juntar(63, 2634);
juntar(7837, 230);
juntar(8022, 564);
juntar(9203, 7948);
juntar(5819, 9231);
juntar(1510, 4270);
juntar(4237, 4756);
juntar(5826, 7828);
juntar(5420, 2846);
juntar(6113, 7171);
juntar(9545, 5425);
juntar(646, 6312);
juntar(5898, 8736);
juntar(3766, 1183);
juntar(6116, 3684);
juntar(8993, 3277);
juntar(9920, 1805);
juntar(5367, 8874);
juntar(5257, 4424);
juntar(3779, 974);
juntar(5462, 8342);
juntar(8998, 6372);
juntar(5770, 8689);
juntar(6127, 2109);
juntar(319, 8452);
juntar(7293, 3990);
juntar(8647, 4657);
juntar(5528, 4786);
juntar(7587, 3137);
juntar(8001, 1315);
juntar(496, 7434);
juntar(13, 7637);
juntar(746, 2471);
juntar(4525, 6331);
juntar(568, 343);
juntar(9358, 952);
juntar(9480, 3809);
juntar(5670, 641);
juntar(8775, 2912);
juntar(6829, 2133);
juntar(9863, 1479);
juntar(6382, 5361);
juntar(4580, 3259);
juntar(7468, 6300);
juntar(5050, 1901);
juntar(3715, 4755);
juntar(9141, 5063);
juntar(3440, 5351);
juntar(5099, 585);
juntar(4801, 7190);
juntar(5597, 1812);
juntar(9434, 1317);
juntar(7057, 9939);
juntar(6069, 5461);
juntar(4871, 3542);
juntar(3640, 2315);
juntar(8952, 9348);
juntar(5473, 1082);
juntar(6873, 3736);
juntar(2296, 1933);
juntar(3815, 1454);
juntar(1995, 9594);
juntar(9500, 6607);
juntar(8332, 5358);
juntar(2363, 1103);
juntar(9166, 6468);
juntar(292, 7429);
juntar(7090, 8069);
juntar(5485, 5876);
juntar(1881, 5669);
juntar(8152, 1147);
juntar(4662, 5424);
juntar(157, 9680);
juntar(8249, 5465);
juntar(4989, 6921);
juntar(6824, 3944);
juntar(4922, 3318);
juntar(742, 8525);
juntar(9690, 8841);
juntar(9092, 7630);
juntar(3561, 8501);
juntar(3411, 5908);
juntar(9285, 5473);
juntar(903, 5131);
juntar(8102, 4240);
juntar(4406, 6984);
juntar(4693, 3451);
juntar(9422, 6074);
juntar(4783, 7062);
juntar(5575, 9884);
juntar(946, 2809);
juntar(998, 7384);
juntar(9115, 8999);
juntar(3398, 9520);
juntar(4246, 4240);
juntar(756, 2915);
juntar(8670, 9796);
juntar(8001, 2777);
juntar(764, 985);
juntar(3357, 2210);
juntar(4731, 2275);
juntar(9527, 2926);
juntar(4553, 539);
juntar(410, 6704);
juntar(6433, 2318);
juntar(3598, 7824);
juntar(4451, 3884);
juntar(2564, 4207);
juntar(3533, 7387);
juntar(157, 9002);
juntar(2372, 2428);
juntar(6773, 4969);
juntar(6438, 58);
juntar(2415, 1168);
juntar(7858, 5351);
juntar(1747, 5159);
juntar(4622, 5487);
juntar(5184, 4239);
juntar(6271, 2564);
juntar(7105, 6069);
juntar(7074, 4271);
juntar(4342, 2433);
juntar(520, 954);
juntar(4222, 9882);
juntar(895, 4640);
juntar(1696, 7521);
juntar(8698, 4135);
juntar(9289, 5293);
juntar(6691, 432);
juntar(1994, 5794);
juntar(2508, 8381);
juntar(1591, 8839);
juntar(1888, 3787);
juntar(1342, 822);
juntar(3877, 9948);
juntar(2516, 227);
juntar(5602, 4015);
juntar(8800, 6566);
juntar(9614, 1474);
juntar(3283, 2502);
juntar(1194, 6584);
juntar(5387, 7926);
juntar(6525, 7653);
juntar(1930, 370);
juntar(5158, 8654);
juntar(7284, 8290);
juntar(1846, 2886);
juntar(2535, 2480);
juntar(3447, 135);
juntar(2464, 6144);
juntar(6384, 6092);
juntar(2207, 6019);
juntar(8901, 1683);
juntar(2535, 5337);
juntar(254, 382);
juntar(3829, 4399);
juntar(5883, 3600);
juntar(4025, 6042);
juntar(3582, 7792);
juntar(5086, 1399);
juntar(775, 2068);
juntar(5886, 6011);
juntar(7069, 1763);
juntar(6763, 7543);
juntar(9461, 1684);
juntar(2479, 4175);
juntar(9800, 2578);
juntar(5839, 7062);
juntar(5416, 5712);
juntar(3773, 1167);
juntar(4161, 3429);
juntar(1373, 6251);
juntar(4565, 8020);
juntar(7041, 3837);
juntar(277, 7331);
juntar(3694, 6536);
juntar(5508, 3146);
juntar(6800, 3331);
juntar(4823, 7571);
juntar(9903, 8077);
juntar(6272, 3419);
juntar(2255, 8804);
juntar(1620, 6873);
juntar(1196, 2234);
juntar(1211, 4609);
juntar(3997, 1333);
juntar(3872, 3002);
juntar(13, 3698);
juntar(4186, 4019);
juntar(4230, 5103);
juntar(447, 980);
juntar(7520, 5625);
juntar(6661, 7501);
juntar(7268, 5442);
juntar(1072, 4613);
juntar(4438, 3588);
juntar(1849, 4302);
juntar(9566, 5768);
juntar(7837, 2538);
juntar(722, 6657);
juntar(8536, 1224);
juntar(1045, 8016);
juntar(2874, 6465);
juntar(2093, 6448);
juntar(720, 7);
juntar(1969, 3626);
juntar(4612, 1825);
juntar(3944, 7440);
juntar(1696, 4409);
juntar(2124, 4653);
juntar(7480, 3516);
juntar(5615, 4393);
juntar(3721, 5914);
juntar(1570, 7072);
juntar(2436, 1929);
juntar(554, 5187);
juntar(6890, 9515);
juntar(4708, 852);
juntar(8226, 6978);
juntar(362, 9894);
juntar(3359, 3520);
juntar(1935, 3863);
juntar(5728, 295);
juntar(3241, 9415);
juntar(5541, 9825);
juntar(5636, 9187);
juntar(285, 8310);
juntar(9847, 9486);
juntar(9417, 3595);
juntar(9771, 7915);
juntar(9403, 1407);
juntar(2052, 8398);
juntar(6588, 3813);
juntar(4819, 1978);
juntar(5691, 6837);
juntar(2628, 9222);
juntar(1207, 8617);
juntar(2329, 4110);
juntar(7433, 5606);
juntar(6368, 9885);
juntar(412, 1901);
juntar(5855, 4483);
juntar(1680, 6010);
juntar(5630, 6897);
juntar(9408, 94);
juntar(7498, 6111);
juntar(7223, 9036);
juntar(5837, 1069);
juntar(4822, 593);
juntar(1855, 3583);
juntar(7358, 3296);
juntar(8923, 6022);
juntar(2463, 5768);
juntar(1597, 2182);
juntar(4808, 9724);
juntar(5242, 2821);
juntar(8121, 9001);
juntar(1456, 6991);
juntar(3684, 8696);
juntar(6942, 6555);
juntar(2547, 1702);
juntar(9867, 4019);
juntar(5880, 4795);
juntar(8320, 3172);
juntar(4229, 2741);
juntar(30, 7954);
juntar(1774, 6902);
juntar(1153, 7400);
juntar(6114, 4249);
juntar(4648, 3585);
juntar(7621, 3816);
juntar(5526, 5066);
juntar(4894, 224);
juntar(1091, 474);
juntar(4525, 8088);
juntar(9160, 5647);
juntar(4004, 6902);
juntar(6260, 2958);
juntar(6365, 3279);
juntar(739, 3356);
juntar(3953, 6321);
juntar(2892, 30);
juntar(6564, 2324);
juntar(5264, 7590);
juntar(6126, 7033);
juntar(1575, 2186);
juntar(6082, 7207);
juntar(1916, 6071);
juntar(8684, 8415);
juntar(5226, 4808);
juntar(7512, 2635);
juntar(7462, 6483);
juntar(5710, 7507);
juntar(5289, 140);
juntar(2673, 8906);
juntar(689, 4933);
juntar(3211, 9840);
juntar(1415, 2444);
juntar(3568, 1682);
juntar(5894, 2067);
juntar(8129, 8186);
juntar(8880, 3392);
juntar(9097, 8835);
juntar(5915, 134);
juntar(8987, 5689);
juntar(495, 7274);
juntar(2416, 7086);
juntar(7736, 6852);
juntar(9294, 2307);
juntar(2273, 8086);
juntar(6307, 3621);
juntar(6157, 4368);
juntar(7354, 6021);
juntar(4601, 3080);
juntar(6456, 377);
juntar(3536, 4153);
juntar(8611, 2754);
juntar(3189, 9823);
juntar(5017, 1202);
juntar(6125, 1131);
juntar(9155, 1441);
juntar(6540, 6364);
juntar(9344, 4577);
juntar(9994, 2888);
juntar(1523, 3205);
juntar(9202, 6555);
juntar(3279, 7101);
juntar(2053, 2261);
juntar(6437, 6067);
juntar(2569, 5113);
juntar(865, 5423);
juntar(4192, 4133);
juntar(6604, 9161);
juntar(7477, 9483);
juntar(4890, 6836);
juntar(1026, 9757);
juntar(1209, 2873);
juntar(5358, 8078);
juntar(5118, 1208);
juntar(4270, 4431);
juntar(2242, 3866);
juntar(7214, 6965);
juntar(3612, 9461);
juntar(9247, 6836);
juntar(6280, 6429);
juntar(2156, 9564);
juntar(7022, 6275);
juntar(1536, 865);
juntar(7875, 4099);
juntar(9784, 6434);
juntar(8216, 7241);
juntar(4259, 3261);
juntar(3158, 8004);
juntar(3148, 4720);
juntar(2149, 3123);
juntar(9037, 2884);
juntar(4812, 858);
juntar(1560, 9319);
juntar(3344, 6458);
juntar(6099, 9925);
juntar(2032, 8074);
juntar(5010, 346);
juntar(4869, 8162);
juntar(1565, 5891);
juntar(1615, 9921);
juntar(4443, 3975);
juntar(1195, 4354);
juntar(2411, 7683);
juntar(8810, 1190);
juntar(4657, 6200);
juntar(9818, 6090);
juntar(2112, 1581);
juntar(9053, 7292);
juntar(9081, 1626);
juntar(9026, 7198);
juntar(2493, 5458);
juntar(4238, 8252);
juntar(8186, 1817);
juntar(1692, 7912);
juntar(9767, 49);
juntar(9630, 4532);
juntar(5792, 309);
juntar(7481, 4500);
juntar(5297, 2588);
juntar(85, 1143);
juntar(22, 3833);
juntar(8351, 7583);
juntar(4064, 8642);
juntar(6679, 8967);
juntar(8171, 1829);
juntar(4729, 4339);
juntar(6371, 446);
juntar(7400, 4765);
juntar(7243, 8821);
juntar(2251, 2288);
juntar(770, 2582);
juntar(8028, 3785);
juntar(4402, 6721);
juntar(1435, 4845);
juntar(8744, 8305);
juntar(1835, 1445);
juntar(4120, 6633);
juntar(5194, 1358);
juntar(4122, 2338);
juntar(9239, 3011);
juntar(1256, 2224);
juntar(1541, 6796);
juntar(2765, 8469);
juntar(1045, 2732);
juntar(1837, 9244);
juntar(1400, 8813);
juntar(506, 2755);
juntar(1410, 6370);
juntar(5793, 8252);
juntar(3875, 2357);
juntar(9874, 5660);
juntar(9153, 3571);
juntar(8412, 118);
juntar(3893, 4539);
juntar(8584, 8950);
juntar(8557, 9026);
juntar(9757, 6387);
juntar(9573, 4948);
juntar(5331, 5661);
juntar(3287, 3861);
juntar(3819, 9061);
juntar(9219, 9103);
juntar(866, 3958);
juntar(9559, 1209);
juntar(1659, 6869);
juntar(328, 5251);
juntar(4885, 8217);
juntar(7190, 2401);
juntar(5290, 7605);
juntar(5471, 7193);
juntar(1725, 3135);
juntar(9673, 2726);
juntar(1567, 8598);
juntar(2457, 8341);
juntar(384, 9198);
juntar(6893, 8211);
juntar(7831, 9882);
juntar(8643, 4698);
juntar(6861, 325);
juntar(6629, 7349);
juntar(3582, 7144);
juntar(1784, 6956);
juntar(9339, 7011);
juntar(3469, 4241);
juntar(4919, 4012);
juntar(2301, 4413);
juntar(9205, 781);
juntar(6280, 2087);
juntar(1017, 5763);
juntar(4351, 5896);
juntar(3426, 8283);
juntar(7846, 8463);
juntar(4401, 9004);
juntar(5580, 5387);
juntar(6277, 5842);
juntar(2836, 6350);
juntar(9261, 4423);
juntar(7945, 2559);
juntar(940, 7785);
juntar(2700, 7341);
juntar(4586, 2153);
juntar(4488, 895);
juntar(3977, 4372);
juntar(8662, 5982);
juntar(1351, 1838);
juntar(9442, 8609);
juntar(8185, 7632);
juntar(6411, 6688);
juntar(5536, 1959);
juntar(1547, 46);
juntar(1835, 5955);
juntar(8646, 7185);
juntar(1227, 5504);
juntar(2979, 7769);
juntar(4820, 726);
juntar(4094, 4908);
juntar(546, 1539);
juntar(8742, 8023);
juntar(4696, 849);
juntar(4139, 5326);
juntar(9692, 4754);
juntar(3942, 4762);
juntar(8144, 3464);
juntar(697, 3613);
juntar(2824, 7561);
juntar(8795, 9959);
juntar(5852, 1691);
juntar(1465, 3625);
juntar(8063, 1808);
juntar(3773, 367);
juntar(1324, 2703);
juntar(1175, 630);
juntar(2365, 9676);
juntar(9759, 3442);
juntar(6625, 1971);
juntar(1, 6723);
juntar(4517, 5841);
juntar(598, 7624);
juntar(576, 1981);
juntar(2725, 388);
juntar(8022, 5459);
juntar(7931, 4656);
juntar(7392, 6257);
juntar(4827, 4138);
juntar(8131, 5053);
juntar(681, 4161);
juntar(6287, 2000);
juntar(4101, 6688);
juntar(9769, 5865);
juntar(4091, 3147);
juntar(5048, 7176);
juntar(8950, 8601);
juntar(5624, 1751);
juntar(5688, 5657);
juntar(3079, 360);
juntar(6990, 2856);
juntar(6159, 6182);
juntar(8051, 238);
juntar(1931, 4161);
juntar(88, 4277);
juntar(5786, 5431);
juntar(781, 5443);
juntar(3825, 5557);
juntar(4470, 4278);
juntar(1985, 7501);
juntar(6533, 6056);
juntar(1173, 8944);
juntar(7039, 9862);
juntar(6607, 8880);
juntar(8525, 5224);
juntar(2605, 236);
juntar(1526, 8319);
juntar(1126, 3688);
juntar(9364, 210);
juntar(3513, 2820);
juntar(609, 1574);
juntar(100, 2276);
juntar(3621, 1945);
juntar(1612, 8702);
juntar(2642, 6624);
juntar(9594, 8869);
juntar(8991, 1091);
juntar(542, 655);
juntar(4113, 1017);
juntar(9822, 298);
juntar(3457, 5788);
juntar(6997, 3690);
juntar(1469, 4805);
juntar(3775, 415);
juntar(8319, 8809);
juntar(9406, 6668);
juntar(8450, 2934);
juntar(6083, 7245);
juntar(9478, 4292);
juntar(8667, 7390);
juntar(7549, 4501);
juntar(8869, 2446);
juntar(1863, 6761);
juntar(3941, 6954);
juntar(6744, 7836);
juntar(3861, 5164);
juntar(4375, 7622);
juntar(9020, 1734);
juntar(5125, 2837);
juntar(2514, 4829);
juntar(5232, 6835);
juntar(7264, 3775);
juntar(3558, 4525);
juntar(8401, 9984);
juntar(103, 9956);
juntar(5634, 2938);
juntar(9010, 4248);
juntar(8624, 2698);
juntar(7916, 3241);
juntar(805, 6609);
juntar(3676, 7486);
juntar(3521, 657);
juntar(1708, 2014);
juntar(2894, 5300);
juntar(2532, 9701);
juntar(6402, 1472);
juntar(4414, 9982);
juntar(4783, 4950);
juntar(5457, 4174);
juntar(7600, 6308);
juntar(1979, 9714);
juntar(7568, 9261);
juntar(2547, 8287);
juntar(9563, 2381);
juntar(8662, 6952);
juntar(5129, 7875);
juntar(3760, 7175);
juntar(2275, 6396);
juntar(1926, 3969);
juntar(3329, 8722);
juntar(6524, 6210);
juntar(745, 3510);
juntar(6798, 9667);
juntar(1858, 5358);
juntar(7437, 6256);
juntar(8824, 8875);
juntar(2068, 6603);
juntar(9219, 2612);
juntar(6698, 8142);
juntar(6119, 1337);
juntar(3235, 7637);
juntar(3876, 6354);
juntar(6397, 5294);
juntar(7246, 1368);
juntar(9548, 7416);
juntar(7059, 5726);
juntar(6296, 5976);
juntar(5192, 7787);
juntar(5063, 6359);
juntar(5244, 8630);
juntar(3242, 9088);
juntar(3038, 353);
juntar(6066, 7371);
juntar(2810, 3812);
juntar(2832, 9954);
juntar(805, 7794);
juntar(9767, 7950);
juntar(7881, 5358);
juntar(4474, 5059);
juntar(6670, 3346);
juntar(1636, 2914);
juntar(6870, 7916);
juntar(3471, 7176);
juntar(4330, 2366);
juntar(1266, 5412);
juntar(5713, 3471);
juntar(6264, 4823);
juntar(747, 9101);
juntar(9154, 6437);
juntar(8325, 2991);
juntar(7464, 2501);
juntar(1057, 2165);
juntar(9270, 5528);
juntar(5267, 8766);
juntar(9806, 657);
juntar(9876, 815);
juntar(4801, 7856);
juntar(8139, 5757);
juntar(659, 6819);
juntar(782, 6585);
juntar(6964, 5392);
juntar(7712, 2777);
juntar(1227, 1841);
juntar(8218, 7340);
juntar(9250, 2343);
juntar(6293, 6824);
juntar(7069, 7715);
juntar(8582, 3347);
juntar(2005, 7572);
juntar(7345, 6392);
juntar(1075, 5884);
juntar(9749, 7401);
juntar(4707, 9173);
juntar(7865, 2066);
juntar(2526, 7512);
juntar(798, 3599);
juntar(5844, 8908);
juntar(1521, 5242);
juntar(8378, 9640);
juntar(6199, 1827);
juntar(2761, 6712);
juntar(3065, 8265);
juntar(5395, 3697);
juntar(1201, 7520);
juntar(6365, 7934);
juntar(7028, 1838);
juntar(4269, 5291);
juntar(7704, 8785);
juntar(8067, 8539);
juntar(6201, 7996);
juntar(9359, 6731);
juntar(2358, 5437);
juntar(8849, 5945);
juntar(7911, 9471);
juntar(181, 6233);
juntar(1141, 7028);
juntar(2835, 5698);
juntar(8603, 8785);
juntar(3280, 240);
juntar(7196, 9445);
juntar(250, 6688);
juntar(9736, 2865);
juntar(5621, 7824);
juntar(1160, 2137);
juntar(7151, 81);
juntar(488, 1519);
juntar(3126, 8589);
juntar(5759, 542);
juntar(1804, 9689);
juntar(5303, 592);
juntar(500, 8036);
juntar(8918, 793);
juntar(112, 3948);
juntar(6764, 3110);
juntar(966, 6841);
juntar(2156, 6263);
juntar(4944, 2215);
juntar(6806, 4246);
juntar(7049, 2969);
juntar(3503, 8033);
juntar(6784, 578);
juntar(1790, 8421);
juntar(6043, 8097);
juntar(6716, 3828);
juntar(5547, 4862);
juntar(9428, 9366);
juntar(6291, 2265);
juntar(1050, 2530);
juntar(5978, 1050);
juntar(8076, 6452);
juntar(2910, 3220);
juntar(8324, 3795);
juntar(1492, 5784);
juntar(1399, 3130);
juntar(4096, 9392);
juntar(6563, 4879);
juntar(3849, 2167);
juntar(3925, 5779);
juntar(1640, 7940);
juntar(1960, 9223);
juntar(8548, 8548);
juntar(5481, 3797);
juntar(1794, 1823);
juntar(3420, 3879);
juntar(8315, 494);
juntar(5029, 4252);
juntar(5105, 2342);
juntar(6438, 5339);
juntar(9575, 8628);
juntar(6910, 6908);
juntar(6369, 6085);
juntar(5582, 5840);
juntar(9292, 7552);
juntar(4999, 7953);
juntar(8324, 7739);
juntar(7327, 4719);
juntar(2046, 3526);
juntar(2781, 3248);
juntar(5217, 2699);
juntar(7496, 1884);
juntar(9754, 1123);
juntar(9853, 4410);
juntar(4887, 5927);
juntar(82, 2970);
juntar(8892, 1528);
juntar(7873, 3565);
juntar(478, 6004);
juntar(6687, 8260);
juntar(2616, 7705);
juntar(1439, 5070);
juntar(5441, 5821);
juntar(8358, 9924);
juntar(7667, 4097);
juntar(1930, 5047);
juntar(7932, 3856);
juntar(4054, 4667);
juntar(8428, 1089);
juntar(4806, 2028);
juntar(3254, 2475);
juntar(2528, 1339);
juntar(3031, 6891);
juntar(3373, 4551);
juntar(5475, 2217);
juntar(6857, 5584);
juntar(8894, 2073);
juntar(4526, 4013);
juntar(1845, 3486);
juntar(3394, 6107);
juntar(7557, 4419);
juntar(4472, 3602);
juntar(6158, 9624);
juntar(9397, 9606);
juntar(1219, 4310);
juntar(4951, 6638);
juntar(9682, 7779);
juntar(6086, 3970);
juntar(5851, 3330);
juntar(2951, 135);
juntar(797, 6541);
juntar(6396, 1788);
juntar(8262, 1284);
juntar(9428, 1902);
juntar(6960, 1774);
juntar(9172, 8747);
juntar(7005, 9332);
juntar(5048, 2010);
juntar(5155, 4594);
juntar(4073, 4002);
juntar(9518, 9424);
juntar(3446, 1948);
juntar(9435, 7941);
juntar(3945, 2062);
juntar(356, 2745);
juntar(5014, 7271);
juntar(6698, 689);
juntar(3906, 8295);
juntar(7923, 2349);
juntar(6736, 2087);
juntar(4343, 733);
juntar(8920, 2586);
juntar(9574, 7690);
juntar(6059, 6172);
juntar(5913, 1011);
juntar(4101, 8258);
juntar(7469, 1243);
juntar(9320, 8070);
juntar(3380, 4898);
juntar(4519, 5785);
juntar(70, 9904);
juntar(7743, 9957);
juntar(7199, 9910);
juntar(3751, 3405);
juntar(6652, 6369);
juntar(6494, 2628);
juntar(7753, 1186);
juntar(2953, 9174);
juntar(4723, 8193);
juntar(4817, 1399);
juntar(4337, 8665);
juntar(4688, 1553);
juntar(2727, 4709);
juntar(7764, 6260);
juntar(305, 4429);
juntar(8297, 8081);
juntar(2921, 4519);
juntar(2501, 2096);
juntar(5517, 9134);
juntar(6036, 4218);
juntar(1796, 8741);
juntar(4730, 7287);
juntar(9710, 9002);
juntar(1768, 6918);
juntar(7938, 7713);
juntar(3212, 1526);
juntar(2944, 7285);
juntar(6452, 12);
juntar(9706, 1348);
juntar(2907, 6156);
juntar(1732, 6679);
juntar(7186, 960);
juntar(7611, 5831);
juntar(9740, 2859);
juntar(2011, 1611);
juntar(9070, 1054);
juntar(8775, 1860);
juntar(2498, 9011);
juntar(2564, 1858);
juntar(1642, 3632);
juntar(3357, 2129);
juntar(9863, 526);
juntar(5045, 1429);
juntar(4138, 7382);
juntar(5332, 8228);
juntar(3105, 5511);
juntar(9229, 9176);
juntar(6355, 4302);
juntar(2496, 9687);
juntar(7413, 4547);
juntar(4619, 57);
juntar(4344, 4380);
juntar(3085, 330);
juntar(7400, 5918);
juntar(2056, 8509);
juntar(2724, 1585);
juntar(8899, 9652);
juntar(4780, 6616);
juntar(1440, 7880);
juntar(7846, 8207);
juntar(7298, 9411);
juntar(8720, 2430);
juntar(4226, 2348);
juntar(8583, 7153);
juntar(6962, 8122);
juntar(1875, 2947);
juntar(1799, 294);
juntar(3995, 4235);
juntar(4800, 8660);
juntar(7628, 9784);
juntar(3385, 560);
juntar(9636, 5051);
juntar(3888, 6660);
juntar(6521, 8872);
juntar(9604, 5536);
juntar(6747, 3500);
juntar(4810, 9910);
juntar(2405, 108);
juntar(331, 7537);
juntar(1105, 1526);
juntar(5303, 1438);
juntar(1302, 201);
juntar(7967, 7395);
juntar(780, 2151);
juntar(5575, 1479);
juntar(8494, 7032);
juntar(9770, 6724);
juntar(4561, 358);
juntar(9181, 6023);
juntar(1850, 6340);
juntar(5378, 7805);
juntar(5302, 8917);
juntar(1843, 2141);
juntar(1887, 4065);
juntar(8143, 7524);
juntar(4956, 8700);
juntar(3097, 2783);
juntar(1586, 163);
juntar(1435, 4324);
juntar(548, 5575);
juntar(8144, 6232);
juntar(1461, 2215);
juntar(3519, 9599);
juntar(2847, 8433);
juntar(9796, 7937);
juntar(7896, 9646);
juntar(7157, 7494);
juntar(1987, 5431);
juntar(2895, 4884);
juntar(5252, 1882);
juntar(2566, 9541);
juntar(6818, 8016);
juntar(6084, 5232);
juntar(4757, 6258);
juntar(4856, 3082);
juntar(7209, 4801);
juntar(8327, 8394);
juntar(5681, 4001);
juntar(9587, 4931);
juntar(1097, 9857);
juntar(39, 3254);
juntar(6811, 5108);
juntar(2584, 4206);
juntar(514, 2508);
juntar(1232, 4731);
juntar(8724, 5440);
juntar(2625, 787);
juntar(3365, 8180);
juntar(1542, 1370);
juntar(9879, 1850);
juntar(8156, 8345);
juntar(202, 2384);
juntar(9529, 9166);
juntar(2023, 3665);
juntar(1645, 3382);
juntar(7767, 2409);
juntar(1129, 9309);
juntar(2926, 1348);
juntar(7732, 4229);
juntar(3547, 3777);
juntar(9648, 46);
juntar(6951, 5652);
juntar(3779, 6453);
juntar(8110, 1056);
juntar(2164, 5367);
juntar(6466, 3096);
juntar(3980, 3611);
juntar(4473, 5071);
juntar(9742, 5688);
juntar(9611, 6070);
juntar(644, 4796);
juntar(6262, 1116);
juntar(1328, 8252);
juntar(2415, 8401);
juntar(8800, 2929);
juntar(8925, 5207);
juntar(3710, 7419);
juntar(5790, 9704);
juntar(2735, 233);
juntar(747, 7971);
juntar(2435, 7560);
juntar(389, 4314);
juntar(5627, 9840);
juntar(2936, 8221);
juntar(1048, 3739);
juntar(4853, 3155);
juntar(5878, 4972);
juntar(530, 803);
juntar(8563, 7880);
juntar(5446, 9331);
juntar(6298, 9646);
juntar(8385, 5779);
juntar(7515, 621);
juntar(7586, 786);
juntar(4765, 7344);
juntar(9003, 8511);
juntar(7509, 1537);
juntar(2279, 5840);
juntar(7493, 6597);
juntar(1454, 2730);
juntar(1621, 2943);
juntar(2978, 9924);
juntar(8549, 4925);
juntar(3160, 1141);
juntar(5559, 4963);
juntar(844, 4336);
juntar(1741, 5081);
juntar(8780, 659);
juntar(1939, 2056);
juntar(8957, 333);
juntar(3517, 42);
juntar(2977, 1820);
juntar(4586, 3709);
juntar(8444, 4388);
juntar(8006, 5695);
juntar(6302, 4455);
juntar(228, 4477);
juntar(2065, 2928);
juntar(7831, 2658);
juntar(5975, 4197);
juntar(7462, 1077);
juntar(3248, 7365);
juntar(6833, 1194);
juntar(5800, 6877);
